PROCEDIMENTO,RN(alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS EMBOLIZAÇÃO DE VEIA ESPERMÁTICA PARA TRATAMENTO DE VARICOCELE HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS EMBOLIZAÇÃO ESPLÊNICA PARA TRATAMENTO DE HIPERESPLENISMO OU OUTRA SITUAÇÃO HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS EMBOLIZAÇÃO PARA TRATAMENTO DE EPISTAXE HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
EMBOLIZAÇÃO,,,OD,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS EMBOLIZAÇÃO PULMONAR PARA TRATAMENTO DE FÍSTULA ARTERIOVENOSA OU OUTRA SITUAÇÃO HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS EMBOLIZAÇÃO SELETIVA DE FÍSTULA OU ANEURISMA RENAL PARA TRATAMENTO DE HEMATÚRIA HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ESCLEROSE PERCUTÂNEA DE CISTO PANCREÁTICO HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ESCLEROSE PERCUTÂNEA DE MALFORMAÇÕES VENOSAS HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"TERAPÊUTICOS ESCLEROSE PERCUTÂNEA DE NÓDULOS BENIGNOS DIRIGIDA OU NÃO POR RX, US, TC, RM HCO HSO REF PACMÉTODOS INTERVENCIONISTAS",,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"TERAPÊUTICOS EXÉRESE PERCUTÂNEA DE TUMOR ORIENTADA POR RX, US, TC OU RM HCO HSO REF PACMÉTODOS INTERVENCIONISTAS",,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS GASTROSTOMIA PERCUTÂNEA ORIENTADA POR RX OU TC HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
IMPLANTE STENT REVESTIDO (STENT-GRAFT)HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS LITOTRIPSIA MECÂNICA DE CÁLCULOS RENAIS ORIENTADA POR RX OU US AMB HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS MANIPULAÇÃO DE DRENOS PÓS-DRENAGEM ORIENTADA OU NÃO POR IMAGEM HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"TERAPÊUTICOS NEFROSTOMIA PERCUTÂNEA ORIENTADA POR RX, US, TC OU RM HCO HSO REF PACMÉTODOS INTERVENCIONISTAS",,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS OSTEOPLASTIA OU DISCECTOMIA PERCUTÂNEA (VERTEBROPLASTIA) HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS PARACENTESE ORIENTADA POR RX OU US AMB HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS PIELOGRAFIA PERCUTÂNEA ORIENTADA POR MÉTODOS DE IMAGEM HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS PUNÇÃO ASPIRATIVA OU BIÓPSIA ORIENTADA POR IMAGEM AMB HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS QUIMIOEMBOLIZAÇÃO PARA TRATAMENTO DE TUMOR HEPÁTICO HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS QUIMIOTERAPIA POR CATETER HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS QUIMIOTERAPIA SISTÊMICA AMB HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
QUIMIOTERAPIA,,,OD,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS RADIOEMBOLIZAÇÃO HEPÁTICA (COM DIRETRIZ DE UTILIZAÇÃO) 542/2022 01/09/2022 HCO HSO REF PAC 155MÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS REPERMEABILIZAÇÃO/RECANALIZAÇÃO TUBÁRIA - EXCETO PARA REVERSÃO DE LAQUEADURA TUBÁRIA HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS RECANALIZAÇÃO TUBÁRIA LAPAROSCÓPICA - EXCETO PARA REVERSÃO DE LAQUEADURA TUBÁRIA HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"TERAPÊUTICOS RETIRADA PERCUTÂNEA DE CÁLCULOS BILIARES ORIENTADA POR RX, US OU TC HCO HSO REF PACMÉTODOS INTERVENCIONISTAS",,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"TERAPÊUTICOS RETIRADA PERCUTÂNEA DE CÁLCULOS RENAIS ORIENTADA POR RX, US OU TC HCO HSO REF PACMÉTODOS INTERVENCIONISTAS",,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS RETIRADA PERCUTÂNEA DE CORPO ESTRANHO INTRAVASCULAR HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS SINUSOGRAFIA (ABSCESSOGRAFIA) AMB HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS TIPS - ANASTOMOSE PORTO-CAVA PERCUTÂNEA PARA TRATAMENTO DE HIPERTENSÃO PORTAL HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS TRAQUEOTOMIA PERCUTÂNEA ORIENTADA POR RX OU TC HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS TRATAMENTO DO VASOESPASMO HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS TROMBECTOMIA HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS TROMBÓLISE MEDICAMENTOSA ARTERIAL OU VENOSA HCO HSO REF PACMÉTODOS INTERVENCIONISTAS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DIAGNÓSTICOS IMAGEMMÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO ARTERIAL DE MEMBROS INFERIORES AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO ARTERIAL DE MEMBROS SUPERIORES AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO DE AORTA E ARTÉRIAS RENAIS AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO DE AORTA E ILÍACAS AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO DE ARTÉRIAS VISCERAIS (MESENTÉRICAS SUPERIOR E INFERIOR E TRONCO CELÍACO) AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO DE HEMANGIOMA AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DOPPLER,,,OD,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO DE VASOS CERVICAIS ARTERIAIS (CARÓTIDAS E VERTEBRAIS) AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO DE VASOS CERVICAIS VENOSOS (SUBCLÁVIAS E JUGULARES) AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO DE VEIA CAVA SUPERIOR OU INFERIOR AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO PENIANO COM OU SEM FÁRMACO-INDUÇÃO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO TRANSCRANIANO OU TRANSFONTANELA AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO VENOSO DE MEMBROS INFERIORES AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO VENOSO DE MEMBROS SUPERIORES AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DUPLEX SCAN VASCULAR PERIFÉRICO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS DOPPLER COLORIDO DE ARTÉRIAS PENIANAS AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ECODOPPLERCARDIOGRAMA COM CONTRASTE INTRACAVITÁRIO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ECODOPPLERCARDIOGRAMA COM CONTRASTE PARA PERFUSÃO MIOCÁRDICA AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ECODOPPLERCARDIOGRAMA COM ESTRESSE FARMACOLÓGICO/ESTRESSE FÍSICO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ECODOPPLERCARDIOGRAMA FETAL COM MAPEAMENTO DE FLUXO (COM DIRETRIZ DE UTILIZAÇÃO) AMB HCO REF 20 ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ECODOPPLERCARDIOGRAMA TRANSESOFÁGICO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ECODOPPLERCARDIOGRAMA TRANSTORÁCICO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ESTUDO DE VASO COM DOPPLER PULSADO CONTÍNUO CONVENCIONAL AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ELASTOGRAFIA HEPÁTICA ULTRASSÔNICA (COM DIRETRIZ DE UTILIZAÇÃO) AMB HCO HSO REF 119 ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA ARTICULAR AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
ULTRASSONOGRAFIA,,,OD,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE ABDOME INFERIOR FEMININO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE ABDOME INFERIOR MASCULINO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE ABDOME SUPERIOR AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE ABDOME TOTAL AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE APARELHO URINÁRIO FEMININO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE APARELHO URINÁRIO MASCULINO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE ESTRUTURAS SUPERFICIAIS OU PARTES MOLES AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE GLÂNDULAS SALIVARES AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE GLOBO OCULAR COM OU SEM DOPPLER COLORIDO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE MAMA AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"TERAPÊUTICOS ULTRASSONOGRAFIA DE ÓRGÃOS SUPERFICIAIS (TIREÓIDE, ESCROTO, PÊNIS OU CRÂNIO) AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E",,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA TRANSRETAL AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DE RETROPERITÔNIO (GRANDES VASOS OU ADRENAIS) AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ULTRASSONOGRAFIA DERMATOLÓGICA - PELE E SUBCUTÂNEO AMB HCO HSO REF ULTRASSONOGRAFIA DIAGNÓSTICA MÉTODOS DIAGNÓSTICOS POR IMAGEMPROCEDIMENTOS DIAGNÓSTICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
